2026-02-16 20:34:39,609 | INFO    | src.pipeline | ============================================================
2026-02-16 20:34:47,823 | INFO    | src.scraping.linkedin_scraper |   [25] Data Scientist @ Quevera
2026-02-16 20:34:47,824 | INFO    | src.scraping.linkedin_scraper |   [26] Associate Data Scientist @ Tubi
2026-02-16 20:34:47,826 | INFO    | src.scraping.linkedin_scraper |   [27] Data Scientist, Product Analytics @ Meta
2026-02-16 20:34:47,828 | INFO    | src.scraping.linkedin_scraper |   [28] Data Scientist @ TalentOla
2026-02-16 20:34:47,829 | INFO    | src.scraping.linkedin_scraper |   [29] Data Scientist @ Juul Labs
2026-02-16 20:34:47,831 | INFO    | src.scraping.linkedin_scraper |   [30] Data Scientist @ Kinect
2026-02-16 20:34:47,832 | INFO    | src.scraping.linkedin_scraper |   [31] Data Scientist, Product Analytics @ Meta
2026-02-16 20:34:50,181 | INFO    | src.scraping.linkedin_scraper |   [32] Data Scientist @ FanDuel
2026-02-16 20:34:50,182 | INFO    | src.scraping.linkedin_scraper |   [33] Data Scientist, Product Analytics @ Meta
2026-02-16 20:34:50,183 | INFO    | src.scraping.linkedin_scraper |   [34] Data Scientist, Product Analytics @ Meta
2026-02-16 20:34:50,185 | INFO    | src.scraping.linkedin_scraper |   [35] Staff Data Scientist, Marketing @ Asana
2026-02-16 20:34:50,187 | INFO    | src.scraping.linkedin_scraper |   [36] Data Scientist @ Meta
2026-02-16 20:34:50,188 | INFO    | src.scraping.linkedin_scraper |   [37] Data Scientist - AI Decision Intelligence Platform @ Andiamo
2026-02-16 20:34:50,190 | INFO    | src.scraping.linkedin_scraper |   [38] Data Scientist, PAR @ Meta
2026-02-16 20:34:50,191 | INFO    | src.scraping.linkedin_scraper |   [39] Data Scientist | $90 Remote @ Crossing Hurdles
2026-02-16 20:34:50,193 | INFO    | src.scraping.linkedin_scraper |   [40] Data Scientist - Data-Driven Global Investment Firm @ Andiamo
2026-02-16 20:34:50,194 | INFO    | src.scraping.linkedin_scraper |   [41] Data Scientist, Product Analytics @ Meta
2026-02-16 20:34:52,444 | INFO    | src.scraping.linkedin_scraper |   [42] Data Scientist @ Swoon
2026-02-16 20:34:52,445 | INFO    | src.scraping.linkedin_scraper |   [43] Data Scientist @ Fractal
2026-02-16 20:34:52,446 | INFO    | src.scraping.linkedin_scraper |   [44] Data Scientist, Product @ Robinhood
2026-02-16 20:34:52,448 | INFO    | src.scraping.linkedin_scraper |   [45] Data Scientist, Handshake AI @ Handshake
2026-02-16 20:34:52,449 | INFO    | src.scraping.linkedin_scraper |   [46] Junior Data Scientist @ Brooksource
2026-02-16 20:34:52,449 | INFO    | src.scraping.linkedin_scraper |   [47] Data Scientist / Analytics Engineer @ Clarity Cubed
2026-02-16 20:34:52,451 | INFO    | src.scraping.linkedin_scraper |   [48] Data Scientist @ Zywave
2026-02-16 20:34:52,452 | INFO    | src.scraping.linkedin_scraper |   [49] Data Scientist, Product Analytics @ Meta
2026-02-16 20:34:52,454 | INFO    | src.scraping.linkedin_scraper |   [50] Senior Data Scientist @ Roku
2026-02-16 20:34:52,456 | INFO    | src.scraping.linkedin_scraper |   [51] Data Scientist I @ Oscar Health
2026-02-16 20:34:54,782 | INFO    | src.scraping.linkedin_scraper |   [52] Data Scientist - Junior @ Vantor
2026-02-16 20:34:54,783 | INFO    | src.scraping.linkedin_scraper |   [53] Data Scientist L6 - Games Portfolio @ Netflix
2026-02-16 20:34:54,783 | INFO    | src.scraping.linkedin_scraper |   [54] Associate Data Scientist - Marketing @ Bumble Inc.
2026-02-16 20:34:54,784 | INFO    | src.scraping.linkedin_scraper |   [55] Data Scientist @ Dropbox
2026-02-16 20:34:54,785 | INFO    | src.scraping.linkedin_scraper |   [56] Research Scientist – Multi-modal Sensing AI @ Bosch USA
2026-02-16 20:34:54,787 | INFO    | src.scraping.linkedin_scraper |   [57] Data Scientist, Algorithms @ Lyft
2026-02-16 20:34:54,788 | INFO    | src.scraping.linkedin_scraper |   [58] Data Scientist - Fraud @ Plaid
2026-02-16 20:34:54,790 | INFO    | src.scraping.linkedin_scraper |   [59] Data Scientist/Analyst @ Selby Jennings
2026-02-16 20:34:54,791 | INFO    | src.scraping.linkedin_scraper |   [60] Data Scientist, Algorithms, Optimization - Fulfillment @ Lyft
2026-02-16 20:34:54,793 | INFO    | src.scraping.linkedin_scraper |   [61] Data Scientist @ Sprouts Farmers Market
2026-02-16 20:34:56,922 | INFO    | src.scraping.linkedin_scraper |   [62] Data Scientist @ Boston VA Research Institute, Inc. (BVARI)
2026-02-16 20:34:56,923 | INFO    | src.scraping.linkedin_scraper |   [63] Machine Learning Engineer Intern, (MS/PhD) 2026 @ Netflix
2026-02-16 20:34:56,924 | INFO    | src.scraping.linkedin_scraper |   [64] Data Scientist, Product Analytics @ Meta
2026-02-16 20:34:56,925 | INFO    | src.scraping.linkedin_scraper |   [65] Data Scientist @ ValidiFI
2026-02-16 20:34:56,926 | INFO    | src.scraping.linkedin_scraper |   [66] Data Scientist, Strategic Intelligence & Risk @ OpenAI
2026-02-16 20:34:56,929 | INFO    | src.scraping.linkedin_scraper |   [67] Data Scientist @ DW SISTERS LLC
2026-02-16 20:34:56,930 | INFO    | src.scraping.linkedin_scraper |   [68] Data Scientist (REMOTE) @ Lensa
2026-02-16 20:34:56,931 | INFO    | src.scraping.linkedin_scraper |   [69] Data Scientist @ Wpromote
2026-02-16 20:34:56,933 | INFO    | src.scraping.linkedin_scraper |   [70] Data Scientist @ Boston VA Research Institute, Inc. (BVARI)
2026-02-16 20:34:56,934 | INFO    | src.scraping.linkedin_scraper |   [71] Staff Data Scientist, Marketing @ Asana
2026-02-16 20:34:59,374 | INFO    | src.scraping.linkedin_scraper |   [72] Data Scientist @ Kforce Inc
2026-02-16 20:34:59,375 | INFO    | src.scraping.linkedin_scraper |   [73] Data Scientist I @ Worldpay
2026-02-16 20:34:59,376 | INFO    | src.scraping.linkedin_scraper |   [74] Data Scientist @ Alexander Chapman
2026-02-16 20:34:59,377 | INFO    | src.scraping.linkedin_scraper |   [75] Business Data Scientist, Google Cloud Security Strategy @ Google
2026-02-16 20:34:59,379 | INFO    | src.scraping.linkedin_scraper |   [76] Product Data Scientist @ AvePoint
2026-02-16 20:34:59,381 | INFO    | src.scraping.linkedin_scraper |   [77] Data Scientist @ Citadel Securities
2026-02-16 20:34:59,381 | INFO    | src.scraping.linkedin_scraper |   [78] Director, Data Scientist (Predictive & Agentic AI) @ SymphonyAI
2026-02-16 20:34:59,382 | INFO    | src.scraping.linkedin_scraper |   [79] Data Scientist, Product, Education, Data Science @ Google
2026-02-16 20:34:59,384 | INFO    | src.scraping.linkedin_scraper |   [80] Data Scientist @ Eleve Talent
2026-02-16 20:34:59,386 | INFO    | src.scraping.linkedin_scraper |   [81] Data Scientist @ Curate Partners
2026-02-16 20:35:02,041 | INFO    | src.scraping.linkedin_scraper |   [82] Senior Data Scientist @ HireTalent - Staffing & Recruiting Firm
2026-02-16 20:35:02,042 | INFO    | src.scraping.linkedin_scraper |   [83] Data Scientist @ CSG Talent
2026-02-16 20:35:02,043 | INFO    | src.scraping.linkedin_scraper |   [84] Data Scientist, Marketing @ OpenAI
2026-02-16 20:35:02,044 | INFO    | src.scraping.linkedin_scraper |   [85] Data Scientist, Subscription Analytics @ Apple
2026-02-16 20:35:02,045 | INFO    | src.scraping.linkedin_scraper |   [86] Data Scientist @ Opendoor
2026-02-16 20:35:02,048 | INFO    | src.scraping.linkedin_scraper |   [87] Data Scientist - 994 @ Lightcast
2026-02-16 20:35:02,050 | INFO    | src.scraping.linkedin_scraper |   [88] Data Scientist II @ Esri
2026-02-16 20:35:02,051 | INFO    | src.scraping.linkedin_scraper |   [89] Data Scientist, Marketing @ OpenAI
2026-02-16 20:35:02,052 | INFO    | src.scraping.linkedin_scraper |   [90] Data Scientist @ SkyBridge Aviation
2026-02-16 20:35:02,053 | INFO    | src.scraping.linkedin_scraper |   [91] Data Scientist @ IntePros
2026-02-16 20:35:04,912 | INFO    | src.scraping.linkedin_scraper |   [92] Data Scientist, Level 4 @ Snap Inc.
2026-02-16 20:35:04,912 | INFO    | src.scraping.linkedin_scraper |   [93] Data Scientist @ Pathpoint
2026-02-16 20:35:04,914 | INFO    | src.scraping.linkedin_scraper |   [94] Data Scientist - Drilling - Global Energy Tech Company @ Andiamo
2026-02-16 20:35:04,916 | INFO    | src.scraping.linkedin_scraper |   [95] Data Scientist @ SoTalent
2026-02-16 20:35:04,917 | INFO    | src.scraping.linkedin_scraper |   [96] Data Scientist @ Mantra Health
2026-02-16 20:35:04,918 | INFO    | src.scraping.linkedin_scraper |   [97] Data Scientist Intern (TikTok-Product-Data Science)-2026 Summer (BS/MS) @ TikTok
2026-02-16 20:35:04,919 | INFO    | src.scraping.linkedin_scraper |   [98] Machine Learning Engineer - ML infra @ Impax Recruitment
2026-02-16 20:35:04,921 | INFO    | src.scraping.linkedin_scraper |   [99] Full Stack & Machine Learning Engineer @ Statt
2026-02-16 20:35:04,922 | INFO    | src.scraping.linkedin_scraper |   [100] Senior Data Scientist – TechOps Predictive Engineering @ Delta Air Lines
2026-02-16 20:35:05,860 | INFO    | src.scraping.linkedin_scraper | Phase 1 complete: 100 listings scraped.
2026-02-16 20:35:05,862 | INFO    | src.scraping.linkedin_scraper | Phase 2: Extracting 100 job detail pages
2026-02-16 20:35:05,864 | INFO    | src.scraping.linkedin_scraper |   [1/100] https://www.linkedin.com/jobs/view/data-scientist-intern-at-tinder-4323761210
2026-02-16 20:35:09,520 | INFO    | src.scraping.linkedin_scraper |   [2/100] https://www.linkedin.com/jobs/view/data-scientist-ii-growth-at-tinder-4329686163
2026-02-16 20:35:12,834 | INFO    | src.scraping.linkedin_scraper |   [3/100] https://www.linkedin.com/jobs/view/data-scientist-entry-level-at-why-hiring-4364763854
2026-02-16 20:35:15,839 | INFO    | src.scraping.linkedin_scraper |   [4/100] https://www.linkedin.com/jobs/view/sr-staff-data-scientist-linkedin-premium-at-linkedin-4370805389
2026-02-16 20:35:18,812 | INFO    | src.scraping.linkedin_scraper |   [5/100] https://www.linkedin.com/jobs/view/machine-learning-engineer-l4-production-science-at-netflix-4340536132
2026-02-16 20:35:21,224 | INFO    | src.scraping.linkedin_scraper |   [6/100] https://www.linkedin.com/jobs/view/data-scientist-at-intero-integrity-4370710496
2026-02-16 20:35:25,130 | INFO    | src.scraping.linkedin_scraper |   [7/100] https://www.linkedin.com/jobs/view/research-scientist-at-aditi-consulting-4371060464
2026-02-16 20:35:27,940 | INFO    | src.scraping.linkedin_scraper |   [8/100] https://www.linkedin.com/jobs/view/research-data-scientist-at-university-of-notre-dame-4363092602
2026-02-16 20:35:30,547 | INFO    | src.scraping.linkedin_scraper |   [9/100] https://www.linkedin.com/jobs/view/research-scientist-google-cloud-ai-at-google-4370401361
2026-02-16 20:35:33,595 | INFO    | src.scraping.linkedin_scraper |   [10/100] https://www.linkedin.com/jobs/view/data-scientist-at-two-sigma-4209153448
2026-02-16 20:35:36,021 | INFO    | src.scraping.linkedin_scraper |   [11/100] https://www.linkedin.com/jobs/view/data-scientist-at-veracity-software-inc-4363030158
2026-02-16 20:35:40,075 | INFO    | src.scraping.linkedin_scraper |   [12/100] https://www.linkedin.com/jobs/view/junior-data-scientist-at-wpromote-4372795503
2026-02-16 20:35:42,657 | INFO    | src.scraping.linkedin_scraper |   [13/100] https://www.linkedin.com/jobs/view/staff-data-scientist-at-linkedin-4365223573
2026-02-16 20:35:46,253 | INFO    | src.scraping.linkedin_scraper |   [14/100] https://www.linkedin.com/jobs/view/data-scientist-product-analytics-at-meta-4120819992
2026-02-16 20:35:48,868 | INFO    | src.scraping.linkedin_scraper |   [15/100] https://www.linkedin.com/jobs/view/data-scientist-at-system-one-4370995947
2026-02-16 20:35:51,549 | INFO    | src.scraping.linkedin_scraper |   [16/100] https://www.linkedin.com/jobs/view/data-scientist-at-pmmc-4370453511
2026-02-16 20:35:54,887 | INFO    | src.scraping.linkedin_scraper |   [17/100] https://www.linkedin.com/jobs/view/staff-research-scientist-at-waffle-labs-4370537750
2026-02-16 20:35:59,121 | INFO    | src.scraping.linkedin_scraper |   [18/100] https://www.linkedin.com/jobs/view/data-scientist-at-milestone-technologies-inc-4370725357
2026-02-16 20:36:01,734 | INFO    | src.scraping.linkedin_scraper |   [19/100] https://www.linkedin.com/jobs/view/data-scientist-fraud-at-plaid-4337023291
2026-02-16 20:36:06,878 | INFO    | src.scraping.linkedin_scraper |   [20/100] https://www.linkedin.com/jobs/view/data-scientist-product-analytics-at-meta-4120823523
2026-02-16 20:36:10,043 | INFO    | src.scraping.linkedin_scraper |   [21/100] https://www.linkedin.com/jobs/view/senior-data-scientist-at-roku-4372103052
2026-02-16 20:36:14,380 | INFO    | src.scraping.linkedin_scraper |   [22/100] https://www.linkedin.com/jobs/view/machine-learning-engineer-at-lhh-4371052774
2026-02-16 20:36:19,274 | INFO    | src.scraping.linkedin_scraper |   [23/100] https://www.linkedin.com/jobs/view/data-scientist-lifecycle-marketing-at-wealthfront-4330764625
2026-02-16 20:36:22,547 | INFO    | src.scraping.linkedin_scraper |   [24/100] https://www.linkedin.com/jobs/view/data-scientist-strategic-data-solutions-at-apple-4371556780
2026-02-16 20:36:25,682 | INFO    | src.scraping.linkedin_scraper |   [25/100] https://www.linkedin.com/jobs/view/data-scientist-at-quevera-4370898893
2026-02-16 20:36:28,675 | INFO    | src.scraping.linkedin_scraper |   [26/100] https://www.linkedin.com/jobs/view/associate-data-scientist-at-tubi-4367368175
2026-02-16 20:36:31,465 | INFO    | src.scraping.linkedin_scraper |   [27/100] https://www.linkedin.com/jobs/view/data-scientist-product-analytics-at-meta-4120828049
2026-02-16 20:36:34,534 | INFO    | src.scraping.linkedin_scraper |   [28/100] https://www.linkedin.com/jobs/view/data-scientist-at-talentola-4370448205
2026-02-16 20:36:37,605 | INFO    | src.scraping.linkedin_scraper |   [29/100] https://www.linkedin.com/jobs/view/data-scientist-at-juul-labs-4344769602
2026-02-16 20:36:40,255 | INFO    | src.scraping.linkedin_scraper |   [30/100] https://www.linkedin.com/jobs/view/data-scientist-at-kinect-4370029551
2026-02-16 20:36:43,063 | INFO    | src.scraping.linkedin_scraper |   [31/100] https://www.linkedin.com/jobs/view/data-scientist-product-analytics-at-meta-4166293040
2026-02-16 20:36:46,077 | INFO    | src.scraping.linkedin_scraper |   [32/100] https://www.linkedin.com/jobs/view/data-scientist-at-fanduel-4349823783
2026-02-16 20:36:48,793 | INFO    | src.scraping.linkedin_scraper |   [33/100] https://www.linkedin.com/jobs/view/data-scientist-product-analytics-at-meta-4120822583
2026-02-16 20:36:51,713 | INFO    | src.scraping.linkedin_scraper |   [34/100] https://www.linkedin.com/jobs/view/data-scientist-product-analytics-at-meta-4120824514
2026-02-16 20:36:54,874 | INFO    | src.scraping.linkedin_scraper |   [35/100] https://www.linkedin.com/jobs/view/staff-data-scientist-marketing-at-asana-4363954806
2026-02-16 20:36:57,892 | INFO    | src.scraping.linkedin_scraper |   [36/100] https://www.linkedin.com/jobs/view/data-scientist-at-meta-4345925035
2026-02-16 20:37:00,596 | INFO    | src.scraping.linkedin_scraper |   [37/100] https://www.linkedin.com/jobs/view/data-scientist-ai-decision-intelligence-platform-at-andiamo-4364053807
2026-02-16 20:37:03,535 | INFO    | src.scraping.linkedin_scraper |   [38/100] https://www.linkedin.com/jobs/view/data-scientist-par-at-meta-4356518401
2026-02-16 20:37:05,830 | INFO    | src.scraping.linkedin_scraper |   [39/100] https://www.linkedin.com/jobs/view/data-scientist-%2490-remote-at-crossing-hurdles-4372006407
2026-02-16 20:37:08,298 | INFO    | src.scraping.linkedin_scraper |   [40/100] https://www.linkedin.com/jobs/view/data-scientist-data-driven-global-investment-firm-at-andiamo-4306629597
2026-02-16 20:37:11,237 | INFO    | src.scraping.linkedin_scraper |   [41/100] https://www.linkedin.com/jobs/view/data-scientist-product-analytics-at-meta-4120824556
2026-02-16 20:37:14,456 | INFO    | src.scraping.linkedin_scraper |   [42/100] https://www.linkedin.com/jobs/view/data-scientist-at-swoon-4367244753
2026-02-16 20:37:17,552 | INFO    | src.scraping.linkedin_scraper |   [43/100] https://www.linkedin.com/jobs/view/data-scientist-at-fractal-4368226729
2026-02-16 20:37:20,445 | INFO    | src.scraping.linkedin_scraper |   [44/100] https://www.linkedin.com/jobs/view/data-scientist-product-at-robinhood-4355431958
2026-02-16 20:37:23,627 | INFO    | src.scraping.linkedin_scraper |   [45/100] https://www.linkedin.com/jobs/view/data-scientist-handshake-ai-at-handshake-4365557225
2026-02-16 20:37:27,349 | INFO    | src.scraping.linkedin_scraper |   [46/100] https://www.linkedin.com/jobs/view/junior-data-scientist-at-brooksource-4368272855
2026-02-16 20:37:29,536 | INFO    | src.scraping.linkedin_scraper |   [47/100] https://www.linkedin.com/jobs/view/data-scientist-analytics-engineer-at-clarity-cubed-4370554676
2026-02-16 20:37:32,401 | INFO    | src.scraping.linkedin_scraper |   [48/100] https://www.linkedin.com/jobs/view/data-scientist-at-zywave-4372998947
2026-02-16 20:37:35,100 | INFO    | src.scraping.linkedin_scraper |   [49/100] https://www.linkedin.com/jobs/view/data-scientist-product-analytics-at-meta-4120827281
2026-02-16 20:37:38,326 | INFO    | src.scraping.linkedin_scraper |   [50/100] https://www.linkedin.com/jobs/view/senior-data-scientist-at-roku-4313070387
2026-02-16 20:37:40,989 | INFO    | src.scraping.linkedin_scraper |   [51/100] https://www.linkedin.com/jobs/view/data-scientist-i-at-oscar-health-4361047857
2026-02-16 20:37:43,784 | INFO    | src.scraping.linkedin_scraper |   [52/100] https://www.linkedin.com/jobs/view/data-scientist-junior-at-vantor-4336714326
2026-02-16 20:37:46,845 | INFO    | src.scraping.linkedin_scraper |   [53/100] https://www.linkedin.com/jobs/view/data-scientist-l6-games-portfolio-at-netflix-4340501540
2026-02-16 20:37:49,534 | INFO    | src.scraping.linkedin_scraper |   [54/100] https://www.linkedin.com/jobs/view/associate-data-scientist-marketing-at-bumble-inc-4371163883
2026-02-16 20:37:52,046 | INFO    | src.scraping.linkedin_scraper |   [55/100] https://www.linkedin.com/jobs/view/data-scientist-at-dropbox-4366774315
2026-02-16 20:37:56,439 | INFO    | src.scraping.linkedin_scraper |   [56/100] https://www.linkedin.com/jobs/view/research-scientist-%E2%80%93-multi-modal-sensing-ai-at-bosch-usa-4363025715
2026-02-16 20:38:00,377 | INFO    | src.scraping.linkedin_scraper |   [57/100] https://www.linkedin.com/jobs/view/data-scientist-algorithms-at-lyft-4368822147
2026-02-16 20:38:04,369 | INFO    | src.scraping.linkedin_scraper |   [58/100] https://www.linkedin.com/jobs/view/data-scientist-fraud-at-plaid-4336983612
2026-02-16 20:38:08,624 | INFO    | src.scraping.linkedin_scraper |   [59/100] https://www.linkedin.com/jobs/view/data-scientist-analyst-at-selby-jennings-4368688540
2026-02-16 20:38:13,243 | INFO    | src.scraping.linkedin_scraper |   [60/100] https://www.linkedin.com/jobs/view/data-scientist-algorithms-optimization-fulfillment-at-lyft-4343356776
2026-02-16 20:38:17,571 | INFO    | src.scraping.linkedin_scraper |   [61/100] https://www.linkedin.com/jobs/view/data-scientist-at-sprouts-farmers-market-4370453027
2026-02-16 20:38:21,989 | INFO    | src.scraping.linkedin_scraper |   [62/100] https://www.linkedin.com/jobs/view/data-scientist-at-boston-va-research-institute-inc-bvari-4361022302
2026-02-16 20:38:25,221 | INFO    | src.scraping.linkedin_scraper |   [63/100] https://www.linkedin.com/jobs/view/machine-learning-engineer-intern-ms-phd-2026-at-netflix-4312232372
2026-02-16 20:38:28,617 | INFO    | src.scraping.linkedin_scraper |   [64/100] https://www.linkedin.com/jobs/view/data-scientist-product-analytics-at-meta-4120824560
2026-02-16 20:38:31,928 | INFO    | src.scraping.linkedin_scraper |   [65/100] https://www.linkedin.com/jobs/view/data-scientist-at-validifi-4366774033
2026-02-16 20:38:34,947 | INFO    | src.scraping.linkedin_scraper |   [66/100] https://www.linkedin.com/jobs/view/data-scientist-strategic-intelligence-risk-at-openai-4308316149
2026-02-16 20:38:37,552 | INFO    | src.scraping.linkedin_scraper |   [67/100] https://www.linkedin.com/jobs/view/data-scientist-at-dw-sisters-llc-4373803233
2026-02-16 20:38:40,341 | INFO    | src.scraping.linkedin_scraper |   [68/100] https://www.linkedin.com/jobs/view/data-scientist-remote-at-lensa-4373526330
2026-02-16 20:38:43,267 | INFO    | src.scraping.linkedin_scraper |   [69/100] https://www.linkedin.com/jobs/view/data-scientist-at-wpromote-4343510518
2026-02-16 20:38:46,159 | INFO    | src.scraping.linkedin_scraper |   [70/100] https://www.linkedin.com/jobs/view/data-scientist-at-boston-va-research-institute-inc-bvari-4360545316
2026-02-16 20:38:49,539 | INFO    | src.scraping.linkedin_scraper |   [71/100] https://www.linkedin.com/jobs/view/staff-data-scientist-marketing-at-asana-4318911714
2026-02-16 20:38:52,093 | INFO    | src.scraping.linkedin_scraper |   [72/100] https://www.linkedin.com/jobs/view/data-scientist-at-kforce-inc-4369987096
2026-02-16 20:38:54,591 | INFO    | src.scraping.linkedin_scraper |   [73/100] https://www.linkedin.com/jobs/view/data-scientist-i-at-worldpay-4372205716
2026-02-16 20:38:57,620 | INFO    | src.scraping.linkedin_scraper |   [74/100] https://www.linkedin.com/jobs/view/data-scientist-at-alexander-chapman-4367472299
2026-02-16 20:39:00,360 | INFO    | src.scraping.linkedin_scraper |   [75/100] https://www.linkedin.com/jobs/view/business-data-scientist-google-cloud-security-strategy-at-google-4370409239
2026-02-16 20:39:03,453 | INFO    | src.scraping.linkedin_scraper |   [76/100] https://www.linkedin.com/jobs/view/product-data-scientist-at-avepoint-4323248474
2026-02-16 20:39:06,278 | INFO    | src.scraping.linkedin_scraper |   [77/100] https://www.linkedin.com/jobs/view/data-scientist-at-citadel-securities-4264412194
2026-02-16 20:39:09,730 | INFO    | src.scraping.linkedin_scraper |   [78/100] https://www.linkedin.com/jobs/view/director-data-scientist-predictive-agentic-ai-at-symphonyai-4371016799
2026-02-16 20:39:12,339 | INFO    | src.scraping.linkedin_scraper |   [79/100] https://www.linkedin.com/jobs/view/data-scientist-product-education-data-science-at-google-4371174701
2026-02-16 20:39:15,489 | INFO    | src.scraping.linkedin_scraper |   [80/100] https://www.linkedin.com/jobs/view/data-scientist-at-eleve-talent-4357505302
2026-02-16 20:39:19,441 | INFO    | src.scraping.linkedin_scraper |   [81/100] https://www.linkedin.com/jobs/view/data-scientist-at-curate-partners-4368842402
2026-02-16 20:39:22,502 | INFO    | src.scraping.linkedin_scraper |   [82/100] https://www.linkedin.com/jobs/view/senior-data-scientist-at-hiretalent-staffing-recruiting-firm-4371074567
2026-02-16 20:39:25,670 | INFO    | src.scraping.linkedin_scraper |   [83/100] https://www.linkedin.com/jobs/view/data-scientist-at-csg-talent-4367494187
2026-02-16 20:39:28,777 | INFO    | src.scraping.linkedin_scraper |   [84/100] https://www.linkedin.com/jobs/view/data-scientist-marketing-at-openai-4313117330
2026-02-16 20:39:31,616 | INFO    | src.scraping.linkedin_scraper |   [85/100] https://www.linkedin.com/jobs/view/data-scientist-subscription-analytics-at-apple-4369835279
2026-02-16 20:39:34,266 | INFO    | src.scraping.linkedin_scraper |   [86/100] https://www.linkedin.com/jobs/view/data-scientist-at-opendoor-4319965227
2026-02-16 20:39:37,443 | INFO    | src.scraping.linkedin_scraper |   [87/100] https://www.linkedin.com/jobs/view/data-scientist-994-at-lightcast-4356557282
2026-02-16 20:39:39,369 | INFO    | src.scraping.linkedin_scraper |   [88/100] https://www.linkedin.com/jobs/view/data-scientist-ii-at-esri-4363156475
2026-02-16 20:39:41,873 | INFO    | src.scraping.linkedin_scraper |   [89/100] https://www.linkedin.com/jobs/view/data-scientist-marketing-at-openai-4340958481
2026-02-16 20:39:44,747 | INFO    | src.scraping.linkedin_scraper |   [90/100] https://www.linkedin.com/jobs/view/data-scientist-at-skybridge-aviation-4371458696
2026-02-16 20:39:47,722 | INFO    | src.scraping.linkedin_scraper |   [91/100] https://www.linkedin.com/jobs/view/data-scientist-at-intepros-4371615335
